1480895575576543233,oozie,993,Hyderabad,49.206.186.56,200,IN,IND,India,Other,png,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/,02,GET /oozie/static/art/icon_oozie_editor_24.png HTTP/1.1,static,2014-05-04T07:38:07Z,/oozie/static/art/icon_oozie_editor_24.png,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,262ae201-5f9c-48da-a0ee-fddf8870fd93
1480895575576543234,search,825,Hyderabad,49.206.186.56,200,IN,IND,India,Other,png,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/,02,GET /search/static/art/icon_twitter.png HTTP/1.1,static,2014-05-04T07:38:07Z,/search/static/art/icon_twitter.png,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,dddf6809-58fb-40f9-bea8-d058b98f39c6
1480895575576543235,search,967,Hyderabad,49.206.186.56,200,IN,IND,India,Other,png,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/,02,GET /search/static/art/icon_yelp.png HTTP/1.1,static,2014-05-04T07:38:07Z,/search/static/art/icon_yelp.png,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,1c0ac235-d6cc-4198-b6a6-967cd6e360bb
1480895575576543236,search,771,Hyderabad,49.206.186.56,200,IN,IND,India,Other,png,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/,02,GET /search/static/art/icon_logs.png HTTP/1.1,static,2014-05-04T07:38:07Z,/search/static/art/icon_logs.png,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,6d39620d-3ea7-465a-8a42-4b85cb5a211c
1480895575577591808,oozie,940,Hyderabad,49.206.186.56,200,IN,IND,India,Other,png,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/,02,GET /oozie/static/art/icon_oozie_24.png HTTP/1.1,static,2014-05-04T07:38:07Z,/oozie/static/art/icon_oozie_24.png,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,1bcd5f5e-f67e-4527-a902-9cc3d848084d
1480895575577591809,jobbrowser,343,Hyderabad,49.206.186.56,200,IN,IND,India,Other,,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/,02,GET /jobbrowser/?format=json&amp;state=running&amp;user=l26nm9i HTTP/1.1,,2014-05-04T07:38:08Z,/jobbrowser/?format=json&amp;state=running&amp;user=l26nm9i,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,cd2bd008-8fad-4536-ab37-4b4ed7e114ef
1480895575577591810,favicon.ico,1478,Hyderabad,49.206.186.56,200,IN,IND,India,Other,ico,17.3753,78.4744,GET,Linux,,HTTP/1.1,,-,02,GET /favicon.ico HTTP/1.1,,2014-05-04T07:38:09Z,/favicon.ico,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,fb346b74-cba6-40a4-afb0-fd4e35f85cd5
1480895575577591811,desktop,4177987,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/,40,GET /desktop/api/users/autocomplete HTTP/1.0,api,2014-05-04T07:37:35Z,/desktop/api/users/autocomplete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,0cdb132c-49c9-443e-8dcf-5295b4277130
1480895575577591812,beeswax,25694,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/,40,GET /beeswax/execute/design/1 HTTP/1.0,execute,2014-05-04T07:38:14Z,/beeswax/execute/design/1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,a2a01029-e6d0-41be-9929-e65f481b7644
1480895575577591813,static,1879,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,gif,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/art/spinner.gif HTTP/1.0,art,2014-05-04T07:38:17Z,/static/art/spinner.gif,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,969e3edc-f292-4164-912f-7a64c19bb499
1480895575578640384,static,17298,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/js/knockout-min.js HTTP/1.0,ext,2014-05-04T07:38:17Z,/static/ext/js/knockout-min.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,6cfe8cd1-ed96-4687-9430-be1f6ccb03ab
1480895575578640385,static,14532,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/js/jquery/plugins/jquery-ui-draggable-droppable-sortable-1.8.23.min.js HTTP/1.0,ext,2014-05-04T07:38:17Z,/static/ext/js/jquery/plugins/jquery-ui-draggable-droppable-sortable-1.8.23.min.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,37f5f66a-9615-4881-8816-29f345d86b04
1480895575578640386,static,2200,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,css,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/css/codemirror.css HTTP/1.0,ext,2014-05-04T07:38:18Z,/static/ext/css/codemirror.css,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,73946624-bab1-49b3-b6e1-c8bbbb7da2c0
1480895575578640387,static,3067,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,css,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/css/bootstrap-editable.css HTTP/1.0,ext,2014-05-04T07:38:18Z,/static/ext/css/bootstrap-editable.css,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,e4f50ebc-15a5-4d9e-92c7-07dfa26bf94a
1480895575578640388,static,2775,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,css,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/css/leaflet.css HTTP/1.0,ext,2014-05-04T07:38:18Z,/static/ext/css/leaflet.css,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,cbb62099-4ba2-43ba-a2bd-a2d4e78911c8
1480895575579688960,static,735,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,css,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/css/hue-filetypes.css HTTP/1.0,ext,2014-05-04T07:38:18Z,/static/ext/css/hue-filetypes.css,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,e55cfdb6-62b8-401a-849f-5119617d51b9
1480895575579688961,static,2478,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,css,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/chosen/chosen.min.css HTTP/1.0,ext,2014-05-04T07:38:19Z,/static/ext/chosen/chosen.min.css,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,d956fb74-a353-4168-8610-7ab0e0482b87
1480895575579688962,static,3616,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/js/knockout.mapping-2.3.2.js HTTP/1.0,ext,2014-05-04T07:38:19Z,/static/ext/js/knockout.mapping-2.3.2.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,57379490-7318-4b1f-baed-f24695818119
1480895575579688963,beeswax,5772,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /beeswax/static/js/beeswax.vm.js HTTP/1.0,static,2014-05-04T07:38:19Z,/beeswax/static/js/beeswax.vm.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,aee288f4-afde-4e6a-985d-2724d29114ca
1480895575579688964,static,7152,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/js/codemirror-hql.js HTTP/1.0,js,2014-05-04T07:38:20Z,/static/js/codemirror-hql.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,6c591394-a7ca-47b8-be66-c94ce8c05936
1480895575580737536,static,3416,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/js/codemirror-hql-hint.js HTTP/1.0,js,2014-05-04T07:38:20Z,/static/js/codemirror-hql-hint.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,c8942cbe-e538-4b9d-a50d-0742f3b5a12d
1480895575580737537,static,57011,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/js/codemirror-3.11.js HTTP/1.0,ext,2014-05-04T07:38:19Z,/static/ext/js/codemirror-3.11.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,79704700-5fac-488b-b9b8-38ecd1978edb
1480895575580737538,static,2679,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/js/codemirror-show-hint.js HTTP/1.0,js,2014-05-04T07:38:21Z,/static/js/codemirror-show-hint.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,a4a4627a-d201-4d8e-a990-028768479509
1480895575580737539,static,16974,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/js/bootstrap-editable.min.js HTTP/1.0,ext,2014-05-04T07:38:21Z,/static/ext/js/bootstrap-editable.min.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,1c4c29fc-eb61-4c4d-9578-ffe8f7067123
1480895575580737540,static,1300,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/js/jquery/plugins/jquery.flot.categories.min.js HTTP/1.0,ext,2014-05-04T07:38:22Z,/static/ext/js/jquery/plugins/jquery.flot.categories.min.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,bf4c57d6-b105-44e2-8155-ed23eb3defbb
1480895575580737541,static,14676,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/js/jquery/plugins/jquery.flot.min.js HTTP/1.0,ext,2014-05-04T07:38:22Z,/static/ext/js/jquery/plugins/jquery.flot.min.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,44852906-344a-48d2-a2b9-d2abe88e5b08
1480895575581786112,static,2924,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/js/jquery.blueprint.js HTTP/1.0,js,2014-05-04T07:38:22Z,/static/js/jquery.blueprint.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,947acb7c-7d0b-4acc-9248-fed4ac937da0
1480895575581786113,static,33883,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/js/leaflet/leaflet.js HTTP/1.0,ext,2014-05-04T07:38:22Z,/static/ext/js/leaflet/leaflet.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,8123d7dc-9314-4d50-ba0b-19eb147741f2
1480895575581786114,static,954,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/js/jquery/plugins/jquery-fieldselection.js HTTP/1.0,ext,2014-05-04T07:38:24Z,/static/ext/js/jquery/plugins/jquery-fieldselection.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,19331f4e-681d-49f6-bec8-b609453e31c2
1480895575581786115,beeswax,2060,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /beeswax/static/js/autocomplete.utils.js HTTP/1.0,static,2014-05-04T07:38:24Z,/beeswax/static/js/autocomplete.utils.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,3362c25e-9e8f-4f61-ac22-10d26d4c1ef5
1480895575581786116,static,6478,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,js,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/chosen/chosen.jquery.min.js HTTP/1.0,ext,2014-05-04T07:38:24Z,/static/ext/chosen/chosen.jquery.min.js,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,2642f376-303b-4d88-8a78-983adc1a9024
1480895575582834688,beeswax,468,Bangkok,61.90.20.30,301,TH,THA,Thailand,Other,,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /beeswax/api/autocomplete?_=1399189109339 HTTP/1.0,api,2014-05-04T07:38:26Z,/beeswax/api/autocomplete?_=1399189109339,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,8ee6f4de-f0e1-4860-862f-e27f57b3ec9f
1480895575582834689,beeswax,265,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /beeswax/query_history?format=json HTTP/1.0,,2014-05-04T07:38:26Z,/beeswax/query_history?format=json,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,33f03a1d-5bcd-434c-8334-297299aba356
1480895575582834690,beeswax,339,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /beeswax/api/autocomplete/ HTTP/1.0,api,2014-05-04T07:38:26Z,/beeswax/api/autocomplete/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,fda56f52-3db9-4f15-9f45-d381d3e25895
1480895575582834691,beeswax,258,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /beeswax/configuration HTTP/1.0,configuration,2014-05-04T07:38:27Z,/beeswax/configuration,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,a944728b-5f7a-4a0f-a433-5f2271a84735
1480895575582834692,beeswax,381,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /beeswax/api/autocomplete/?_=1399189109339 HTTP/1.0,api,2014-05-04T07:38:27Z,/beeswax/api/autocomplete/?_=1399189109339,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,764c8106-734b-4069-8570-6d5273583d1a
1480895575582834693,jobbrowser,269,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /jobbrowser/?format=json&amp;state=running&amp;user=fjg3hgb HTTP/1.0,,2014-05-04T07:38:28Z,/jobbrowser/?format=json&amp;state=running&amp;user=fjg3hgb,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,291accb8-8ce1-4b2a-8f37-e254f46141e5
1480895575583883264,static,995,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,png,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /static/ext/chosen/chosen-sprite.png HTTP/1.0,ext,2014-05-04T07:38:28Z,/static/ext/chosen/chosen-sprite.png,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,de384f59-9487-41d6-b48e-f5345c366d9e
1480895575583883265,beeswax,324,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /beeswax/api/autocomplete/default/ HTTP/1.0,api,2014-05-04T07:38:28Z,/beeswax/api/autocomplete/default/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,644a6a8b-0c12-4e22-a046-31d9dc8e19f8
1480895575583883266,beeswax,688,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/beeswax/execute/design/1,40,GET /beeswax/api/design/1/get?_=1399189109340 HTTP/1.0,api,2014-05-04T07:38:29Z,/beeswax/api/design/1/get?_=1399189109340,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,204875d6-5081-4efb-9682-c562cfe16626
1480895575583883267,jobsub,431,Hyderabad,49.206.186.56,301,IN,IND,India,Other,,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/,02,GET /jobsub HTTP/1.1,,2014-05-04T07:38:38Z,/jobsub,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,0ffa3d6e-b3ee-418e-b0b2-0ed972804636
1480895575584931840,jobsub,14061,Hyderabad,49.206.186.56,200,IN,IND,India,Other,,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/,02,GET /jobsub/ HTTP/1.1,,2014-05-04T07:38:39Z,/jobsub/,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,8c9d0a7d-c4fc-497a-8506-b4098d6d6685
